COMUNE,PRO_COM_T,Abitanti,COD_PROV,CC_UTS,den_uts,sigla
Bossico,"016033","999","16","0",Bergamo,BG
Bracca,"016035","715","16","0",Bergamo,BG
Branzi,"016036","694","16","0",Bergamo,BG
Brumano,"016041","114","16","0",Bergamo,BG
Calvenzano,"016047","4304","16","0",Bergamo,BG
Camerata Cornello,"016048","599","16","0",Bergamo,BG
Canonica d'Adda,"016049","4327","16","0",Bergamo,BG
Capizzone,"016050","1210","16","0",Bergamo,BG
Grezzago,"015110","3071","15","0",Milano,MI
Gudo Visconti,"015112","1622","15","0",Milano,MI
Liscate,"015122","4134","15","0",Milano,MI
Rondanina,"010050","62","10","0",Genova,GE
Rossiglione,"010051","2628","10","0",Genova,GE
Rovegno,"010052","506","10","0",Genova,GE
San Colombano Certenoli,"010053","2618","10","0",Genova,GE
Santo Stefano d'Aveto,"010056","1057","10","0",Genova,GE
Savignone,"010057","3083","10","0",Genova,GE
Garzeno,"013106","708","13","0",Como,CO
Gera Lario,"013107","1035","13","0",Como,CO
Grandate,"013110","2852","13","0",Como,CO
Grandola ed Uniti,"013111","1325","13","0",Como,CO
Griante,"013113","620","13","0",Como,CO
Laglio,"013119","891","13","0",Como,CO
Laino,"013120","531","13","0",Como,CO
Lambrugo,"013121","2489","13","0",Como,CO
Lasnigo,"013123","471","13","0",Como,CO
Lezzeno,"013126","2024","13","0",Como,CO
Limido Comasco,"013128","3898","13","0",Como,CO
Livo,"013130","166","13","0",Como,CO
Locate Varesino,"013131","4337","13","0",Como,CO
Longone al Segrino,"013134","1937","13","0",Como,CO
Pontida,"016171","3358","16","0",Bergamo,BG
Pradalunga,"016173","4592","16","0",Bergamo,BG
Predore,"016174","1880","16","0",Bergamo,BG
Premolo,"016175","1102","16","0",Bergamo,BG
Presezzo,"016176","4839","16","0",Bergamo,BG
Pumenengo,"016177","1699","16","0",Bergamo,BG
Ranzanico,"016179","1230","16","0",Bergamo,BG
Riva di Solto,"016180","913","16","0",Bergamo,BG
Rogno,"016182","3871","16","0",Bergamo,BG
Roncobello,"016184","420","16","0",Bergamo,BG
Roncola,"016185","801","16","0",Bergamo,BG
Rota d'Imagna,"016186","920","16","0",Bergamo,BG
Masate,"015136","3634","15","0",Milano,MI
Mesero,"015144","4231","15","0",Milano,MI
Morimondo,"015150","1057","15","0",Milano,MI
Nosate,"015155","649","15","0",Milano,MI
Noviglio,"015158","4577","15","0",Milano,MI
Sori,"010060","4078","10","0",Genova,GE
Tiglieto,"010061","513","10","0",Genova,GE
Torriglia,"010062","2219","10","0",Genova,GE
Tribogna,"010063","592","10","0",Genova,GE
Uscio,"010064","2171","10","0",Genova,GE
Valbrevenna,"010065","764","10","0",Genova,GE
Vobbia,"010066","370","10","0",Genova,GE
Zoagli,"010067","2400","10","0",Genova,GE
Ameglia,"011001","4364","11","0",La Spezia,SP
Beverino,"011003","2329","11","0",La Spezia,SP
Luisago,"013135","2767","13","0",Como,CO
Lurago Marinone,"013137","2596","13","0",Como,CO
Magreglio,"013139","652","13","0",Como,CO
Maslianico,"013144","3269","13","0",Como,CO
Menaggio,"013145","3124","13","0",Como,CO
Merone,"013147","4092","13","0",Como,CO
Moltrasio,"013152","1596","13","0",Como,CO
Monguzzo,"013153","2378","13","0",Como,CO
Montemezzo,"013155","221","13","0",Como,CO
Montorfano,"013157","2600","13","0",Como,CO
Musso,"013160","958","13","0",Como,CO
Nesso,"013161","1202","13","0",Como,CO
Novedrate,"013163","2863","13","0",Como,CO
Oltrona di San Mamette,"013169","2404","13","0",Como,CO
Orsenigo,"013170","2703","13","0",Como,CO
Rovetta,"016187","4158","16","0",Bergamo,BG
San Giovanni Bianco,"016188","4732","16","0",Bergamo,BG
San Pellegrino Terme,"016190","4827","16","0",Bergamo,BG
Santa Brigida,"016191","540","16","0",Bergamo,BG
Schilpario,"016195","1153","16","0",Bergamo,BG
Sedrina,"016196","2510","16","0",Bergamo,BG
Selvino,"016197","2020","16","0",Bergamo,BG
Ossona,"015164","4326","15","0",Milano,MI
Ozzero,"015165","1435","15","0",Milano,MI
Bonassola,"011005","836","11","0",La Spezia,SP
Borghetto di Vara,"011006","901","11","0",La Spezia,SP
Brugnato,"011007","1290","11","0",La Spezia,SP
Calice al Cornoviglio,"011008","1087","11","0",La Spezia,SP
Carro,"011009","520","11","0",La Spezia,SP
Carrodano,"011010","486","11","0",La Spezia,SP
Deiva Marina,"011012","1373","11","0",La Spezia,SP
Framura,"011014","629","11","0",La Spezia,SP
Peglio,"013178","186","13","0",Como,CO
Pianello del Lario,"013183","1062","13","0",Como,CO
Pigra,"013184","237","13","0",Como,CO
Plesio,"013185","834","13","0",Como,CO
Pognana Lario,"013186","692","13","0",Como,CO
Ponna,"013187","233","13","0",Como,CO
Ponte Lambro,"013188","4364","13","0",Como,CO
Porlezza,"013189","4947","13","0",Como,CO
Proserpio,"013192","944","13","0",Como,CO
Pusiano,"013193","1383","13","0",Como,CO
Rezzago,"013195","305","13","0",Como,CO
Rodero,"013197","1308","13","0",Como,CO
Ronago,"013199","1715","13","0",Como,CO
Sala Comacina,"013203","508","13","0",Como,CO
San Bartolomeo Val Cavargna,"013204","991","13","0",Como,CO
San Nazzaro Val Cavargna,"013207","290","13","0",Como,CO
Schignano,"013211","870","13","0",Como,CO
Senna Comasco,"013212","3158","13","0",Como,CO
Serina,"016199","2062","16","0",Bergamo,BG
Solto Collina,"016200","1804","16","0",Bergamo,BG
Songavazzo,"016201","710","16","0",Bergamo,BG
Sotto il Monte Giovanni XXIII,"016203","4497","16","0",Bergamo,BG
Spinone al Lago,"016205","996","16","0",Bergamo,BG
Strozza,"016208","1068","16","0",Bergamo,BG
Suisio,"016209","3820","16","0",Bergamo,BG
Taleggio,"016210","546","16","0",Bergamo,BG
Tavernola Bergamasca,"016211","2018","16","0",Bergamo,BG
Robecchetto con Induno,"015183","4853","15","0",Milano,MI
Rodano,"015185","4586","15","0",Milano,MI
San Zenone al Lambro,"015202","4466","15","0",Milano,MI
Maissana,"011018","615","11","0",La Spezia,SP
Monterosso al Mare,"011019","1402","11","0",La Spezia,SP
Pignone,"011021","542","11","0",La Spezia,SP
Portovenere,"011022","3420","11","0",La Spezia,SP
Riccò del Golfo di Spezia,"011023","3628","11","0",La Spezia,SP
Riomaggiore,"011024","1429","11","0",La Spezia,SP
Sorico,"013216","1234","13","0",Como,CO
Sormano,"013217","640","13","0",Como,CO
Stazzona,"013218","617","13","0",Como,CO
Torno,"013223","1150","13","0",Como,CO
Trezzone,"013226","232","13","0",Como,CO
Uggiate-Trevano,"013228","4940","13","0",Como,CO
Valbrona,"013229","2665","13","0",Como,CO
Valmorea,"013232","2687","13","0",Como,CO
Val Rezzo,"013233","162","13","0",Como,CO
Valsolda,"013234","1499","13","0",Como,CO
Veleso,"013236","200","13","0",Como,CO
Veniano,"013238","3064","13","0",Como,CO
Vercana,"013239","756","13","0",Como,CO
Ceretto Lomellina,"018044","181","18","0",Pavia,PV
Cergnago,"018045","707","18","0",Pavia,PV
Cervesina,"018047","1180","18","0",Pavia,PV
Chignolo Po,"018048","3984","18","0",Pavia,PV
Cigognola,"018049","1304","18","0",Pavia,PV
Codevilla,"018051","958","18","0",Pavia,PV
Confienza,"018052","1580","18","0",Pavia,PV
Copiano,"018053","1772","18","0",Pavia,PV
Corana,"018054","772","18","0",Pavia,PV
Persico Dosimo,"019068","3383","19","0",Cremona,CR
Pescarolo ed Uniti,"019069","1518","19","0",Cremona,CR
Pessina Cremonese,"019070","609","19","0",Cremona,CR
Pianengo,"019072","2527","19","0",Cremona,CR
Pieranica,"019073","1130","19","0",Cremona,CR
Pieve d'Olmi,"019074","1269","19","0",Cremona,CR
Pieve San Giacomo,"019075","1597","19","0",Cremona,CR
Pozzaglio ed Uniti,"019077","1441","19","0",Cremona,CR
Quintano,"019078","894","19","0",Cremona,CR
Ricengo,"019079","1773","19","0",Cremona,CR
Ripalta Arpina,"019080","1001","19","0",Cremona,CR
Ripalta Cremasca,"019081","3417","19","0",Cremona,CR
Ripalta Guerina,"019082","526","19","0",Cremona,CR
Rivarolo del Re ed Uniti,"019083","1869","19","0",Cremona,CR
Naz-Sciaves,"021057","3245","21","0",Bolzano,BZ
Nova Levante,"021058","1999","21","0",Bolzano,BZ
Nova Ponente,"021059","3977","21","0",Bolzano,BZ
Ora,"021060","3875","21","0",Bolzano,BZ
Ortisei,"021061","4864","21","0",Bolzano,BZ
Parcines,"021062","3815","21","0",Bolzano,BZ
Perca,"021063","1598","21","0",Bolzano,BZ
Plaus,"021064","737","21","0",Bolzano,BZ
Ponte Gardena,"021065","191","21","0",Bolzano,BZ
Roccavignale,"009054","773","9","0",Savona,SV
Sassello,"009055","1767","9","0",Savona,SV
Spotorno,"009057","3626","9","0",Savona,SV
Stella,"009058","2960","9","0",Savona,SV
Stellanello,"009059","839","9","0",Savona,SV
Testico,"009060","172","9","0",Savona,SV
Toirano,"009061","2695","9","0",Savona,SV
Tovo San Giacomo,"009062","2577","9","0",Savona,SV
Urbe,"009063","688","9","0",Savona,SV
Corvino San Quirico,"018057","1027","18","0",Pavia,PV
Costa de' Nobili,"018058","395","18","0",Pavia,PV
Cozzo,"018059","367","18","0",Pavia,PV
Cura Carpignano,"018060","4928","18","0",Pavia,PV
Dorno,"018061","4615","18","0",Pavia,PV
Ferrera Erbognone,"018062","1097","18","0",Pavia,PV
Filighera,"018063","810","18","0",Pavia,PV
Fortunago,"018064","358","18","0",Pavia,PV
Frascarolo,"018065","1160","18","0",Pavia,PV
Galliavola,"018066","194","18","0",Pavia,PV
Gambarana,"018067","209","18","0",Pavia,PV
Robecco d'Oglio,"019085","2287","19","0",Cremona,CR
Romanengo,"019086","3169","19","0",Cremona,CR
Salvirola,"019087","1151","19","0",Cremona,CR
San Bassano,"019088","2182","19","0",Cremona,CR
San Daniele Po,"019089","1319","19","0",Cremona,CR
San Giovanni in Croce,"019090","1910","19","0",Cremona,CR
San Martino del Lago,"019091","406","19","0",Cremona,CR
Scandolara Ravara,"019092","1347","19","0",Cremona,CR
Scandolara Ripa d'Oglio,"019093","545","19","0",Cremona,CR
Sergnano,"019094","3542","19","0",Cremona,CR
Sesto ed Uniti,"019095","3266","19","0",Cremona,CR
Solarolo Rainerio,"019096","940","19","0",Cremona,CR
Postal,"021066","1903","21","0",Bolzano,BZ
Prato allo Stelvio,"021067","3646","21","0",Bolzano,BZ
Predoi,"021068","545","21","0",Bolzano,BZ
Proves,"021069","256","21","0",Bolzano,BZ
Racines,"021070","4538","21","0",Bolzano,BZ
Rasun-Anterselva,"021071","2911","21","0",Bolzano,BZ
Vendone,"009066","362","9","0",Savona,SV
Vezzi Portio,"009067","804","9","0",Savona,SV
Villanova d'Albenga,"009068","2774","9","0",Savona,SV
Zuccarello,"009069","296","9","0",Savona,SV
Avegno,"010002","2525","10","0",Genova,GE
Bargagli,"010003","2613","10","0",Genova,GE
Bogliasco,"010004","4450","10","0",Genova,GE
Borzonasca,"010005","1946","10","0",Genova,GE
Gerenzago,"018071","1411","18","0",Pavia,PV
Godiasco Salice Terme,"018073","3243","18","0",Pavia,PV
Golferenzo,"018074","189","18","0",Pavia,PV
Gravellona Lomellina,"018075","2738","18","0",Pavia,PV
Gropello Cairoli,"018076","4389","18","0",Pavia,PV
Inverno e Monteleone,"018077","1471","18","0",Pavia,PV
Langosco,"018079","360","18","0",Pavia,PV
Lardirago,"018080","1154","18","0",Pavia,PV
Linarolo,"018081","2830","18","0",Pavia,PV
Sospiro,"019099","3127","19","0",Cremona,CR
Spinadesco,"019100","1491","19","0",Cremona,CR
Spineda,"019101","616","19","0",Cremona,CR
Stagno Lombardo,"019103","1502","19","0",Cremona,CR
Ticengo,"019104","420","19","0",Cremona,CR
Torlino Vimercati,"019105","473","19","0",Cremona,CR
Tornata,"019106","458","19","0",Cremona,CR
Torre de' Picenardi,"019107","2079","19","0",Cremona,CR
Torricella del Pizzo,"019108","592","19","0",Cremona,CR
Trescore Cremasco,"019109","2809","19","0",Cremona,CR
Trigolo,"019110","1688","19","0",Cremona,CR
Vaiano Cremasco,"019111","3655","19","0",Cremona,CR
Vailate,"019112","4527","19","0",Cremona,CR
Rifiano,"021073","1394","21","0",Bolzano,BZ
Rio di Pusteria,"021074","3161","21","0",Bolzano,BZ
Rodengo,"021075","1262","21","0",Bolzano,BZ
Salorno sulla strada del vino,"021076","3807","21","0",Bolzano,BZ
Campo Ligure,"010008","2841","10","0",Genova,GE
Carasco,"010010","3743","10","0",Genova,GE
Casella,"010012","3146","10","0",Genova,GE
Castiglione Chiavarese,"010013","1569","10","0",Genova,GE
Ceranesi,"010014","3735","10","0",Genova,GE
Cicagna,"010016","2375","10","0",Genova,GE
Coreglia Ligure,"010019","277","10","0",Genova,GE
Crocefieschi,"010020","523","10","0",Genova,GE
Lirio,"018082","125","18","0",Pavia,PV
Lomello,"018083","2107","18","0",Pavia,PV
Lungavilla,"018084","2459","18","0",Pavia,PV
Magherno,"018085","1743","18","0",Pavia,PV
Marcignago,"018086","2507","18","0",Pavia,PV
Marzano,"018087","1661","18","0",Pavia,PV
Menconico,"018089","355","18","0",Pavia,PV
Mezzana Bigli,"018090","1053","18","0",Pavia,PV
Mezzana Rabattone,"018091","472","18","0",Pavia,PV
Mezzanino,"018092","1347","18","0",Pavia,PV
Miradolo Terme,"018093","3830","18","0",Pavia,PV
Montalto Pavese,"018094","884","18","0",Pavia,PV
Montebello della Battaglia,"018095","1543","18","0",Pavia,PV
Vescovato,"019113","3891","19","0",Cremona,CR
Volongo,"019114","487","19","0",Cremona,CR
Voltido,"019115","340","19","0",Cremona,CR
Piadena Drizzona,"019116","3959","19","0",Cremona,CR
Acquanegra sul Chiese,"020001","2815","20","0",Mantova,MN
Bozzolo,"020007","4168","20","0",Mantova,MN
Canneto sull'Oglio,"020008","4292","20","0",Mantova,MN
Casalmoro,"020010","2232","20","0",Mantova,MN
San Candido,"021077","3349","21","0",Bolzano,BZ
San Genesio Atesino,"021079","3074","21","0",Bolzano,BZ
San Leonardo in Passiria,"021080","3569","21","0",Bolzano,BZ
San Lorenzo di Sebato,"021081","3879","21","0",Bolzano,BZ
San Martino in Badia,"021082","1754","21","0",Bolzano,BZ
Davagna,"010021","1842","10","0",Genova,GE
Fascia,"010022","65","10","0",Genova,GE
Favale di Malvaro,"010023","452","10","0",Genova,GE
Fontanigorda,"010024","253","10","0",Genova,GE
Longhena,"017093","557","17","0",Brescia,BS
Losine,"017094","611","17","0",Brescia,BS
Lozio,"017095","386","17","0",Brescia,BS
Maclodio,"017097","1466","17","0",Brescia,BS
Magasa,"017098","110","17","0",Brescia,BS
Mairano,"017099","3542","17","0",Brescia,BS
Malegno,"017100","2003","17","0",Brescia,BS
Malonno,"017101","3106","17","0",Brescia,BS
Montecalvo Versiggia,"018096","520","18","0",Pavia,PV
Montescano,"018097","408","18","0",Pavia,PV
Montesegale,"018098","271","18","0",Pavia,PV
Monticelli Pavese,"018099","693","18","0",Pavia,PV
Montù Beccaria,"018100","1658","18","0",Pavia,PV
Mornico Losana,"018101","626","18","0",Pavia,PV
Nicorvo,"018103","289","18","0",Pavia,PV
Olevano di Lomellina,"018104","721","18","0",Pavia,PV
Oliva Gessi,"018105","169","18","0",Pavia,PV
Ottobiano,"018106","1098","18","0",Pavia,PV
Palestro,"018107","1884","18","0",Pavia,PV
Pancarana,"018108","313","18","0",Pavia,PV
Casaloldo,"020011","2755","20","0",Mantova,MN
Rivarolo Mantovano,"020050","2474","20","0",Mantova,MN
Sabbioneta,"020054","4124","20","0",Mantova,MN
San Giacomo delle Segnate,"020056","1520","20","0",Mantova,MN
San Martino in Passiria,"021083","3244","21","0",Bolzano,BZ
San Pancrazio,"021084","1541","21","0",Bolzano,BZ
Santa Cristina Valgardena,"021085","2015","21","0",Bolzano,BZ
Scena,"021087","2916","21","0",Bolzano,BZ
Marcheno,"017104","4274","17","0",Brescia,BS
Marmentino,"017105","655","17","0",Brescia,BS
Marone,"017106","3146","17","0",Brescia,BS
Milzano,"017108","1733","17","0",Brescia,BS
Moniga del Garda,"017109","2621","17","0",Brescia,BS
Monno,"017110","536","17","0",Brescia,BS
Monte Isola,"017111","1688","17","0",Brescia,BS
Monticelli Brusati,"017112","4558","17","0",Brescia,BS
Mura,"017115","780","17","0",Brescia,BS
Muscoline,"017116","2675","17","0",Brescia,BS
Parona,"018109","1940","18","0",Pavia,PV
Pietra de' Giorgi,"018111","808","18","0",Pavia,PV
Pieve Albignola,"018112","872","18","0",Pavia,PV
Pieve del Cairo,"018113","1828","18","0",Pavia,PV
Pieve Porto Morone,"018114","2655","18","0",Pavia,PV
Pinarolo Po,"018115","1714","18","0",Pavia,PV
Pizzale,"018116","692","18","0",Pavia,PV
Ponte Nizza,"018117","779","18","0",Pavia,PV
Portalbera,"018118","1480","18","0",Pavia,PV
Rea,"018119","410","18","0",Pavia,PV
Redavalle,"018120","1037","18","0",Pavia,PV
San Giovanni del Dosso,"020058","1247","20","0",Mantova,MN
San Martino dall'Argine,"020059","1678","20","0",Mantova,MN
Schivenoglia,"020060","1132","20","0",Mantova,MN
Serravalle a Po,"020062","1471","20","0",Mantova,MN
Solferino,"020063","2686","20","0",Mantova,MN
Sustinente,"020064","2048","20","0",Mantova,MN
Selva dei Molini,"021088","1421","21","0",Bolzano,BZ
Selva di Val Gardena,"021089","2586","21","0",Bolzano,BZ
Senales,"021091","1245","21","0",Bolzano,BZ
Sesto,"021092","1879","21","0",Bolzano,BZ
Niardo,"017118","2018","17","0",Brescia,BS
Nuvolento,"017119","3923","17","0",Brescia,BS
Nuvolera,"017120","4758","17","0",Brescia,BS
Odolo,"017121","1929","17","0",Brescia,BS
Offlaga,"017122","4077","17","0",Brescia,BS
Ome,"017123","3208","17","0",Brescia,BS
Ono San Pietro,"017124","980","17","0",Brescia,BS
Orzivecchi,"017126","2484","17","0",Brescia,BS
Ossimo,"017128","1530","17","0",Brescia,BS
Padenghe sul Garda,"017129","4729","17","0",Brescia,BS
Paderno Franciacorta,"017130","3671","17","0",Brescia,BS
Retorbido,"018121","1577","18","0",Pavia,PV
Robecco Pavese,"018124","541","18","0",Pavia,PV
Rocca de' Giorgi,"018125","83","18","0",Pavia,PV
Rocca Susella,"018126","209","18","0",Pavia,PV
Rognano,"018127","626","18","0",Pavia,PV
Romagnese,"018128","629","18","0",Pavia,PV
Roncaro,"018129","1558","18","0",Pavia,PV
Rosasco,"018130","555","18","0",Pavia,PV
Rovescala,"018131","875","18","0",Pavia,PV
San Cipriano Po,"018133","489","18","0",Pavia,PV
San Damiano al Colle,"018134","643","18","0",Pavia,PV
San Genesio ed Uniti,"018135","3952","18","0",Pavia,PV
San Giorgio di Lomellina,"018136","1060","18","0",Pavia,PV
Villimpenta,"020068","2149","20","0",Mantova,MN
Borgocarbonara,"020073","1928","20","0",Mantova,MN
Sluderno,"021094","1839","21","0",Bolzano,BZ
Stelvio,"021095","1150","21","0",Bolzano,BZ
Terento,"021096","1759","21","0",Bolzano,BZ
Terlano,"021097","4538","21","0",Bolzano,BZ
Termeno sulla strada del vino,"021098","3438","21","0",Bolzano,BZ
Tesimo,"021099","1994","21","0",Bolzano,BZ
Tires,"021100","1010","21","0",Bolzano,BZ
Tirolo,"021101","2443","21","0",Bolzano,BZ
Paisco Loveno,"017131","175","17","0",Brescia,BS
Paitone,"017132","2126","17","0",Brescia,BS
Paratico,"017134","4853","17","0",Brescia,BS
Paspardo,"017135","599","17","0",Brescia,BS
Pavone del Mella,"017137","2763","17","0",Brescia,BS
San Paolo,"017138","4495","17","0",Brescia,BS
Pertica Alta,"017139","540","17","0",Brescia,BS
Pertica Bassa,"017140","605","17","0",Brescia,BS
Pezzaze,"017141","1469","17","0",Brescia,BS
Pian Camuno,"017142","4770","17","0",Brescia,BS
Santa Cristina e Bissone,"018139","1900","18","0",Pavia,PV
Santa Giuletta,"018140","1592","18","0",Pavia,PV
Sant'Alessio con Vialone,"018141","973","18","0",Pavia,PV
Santa Margherita di Staffora,"018142","472","18","0",Pavia,PV
Santa Maria della Versa,"018143","2299","18","0",Pavia,PV
Sant'Angelo Lomellina,"018144","793","18","0",Pavia,PV
San Zenone al Po,"018145","553","18","0",Pavia,PV
Sartirana Lomellina,"018146","1539","18","0",Pavia,PV
Scaldasole,"018147","887","18","0",Pavia,PV
Semiana,"018148","204","18","0",Pavia,PV
Silvano Pietra,"018149","663","18","0",Pavia,PV
Aldino,"021001","1656","21","0",Bolzano,BZ
Andriano,"021002","1038","21","0",Bolzano,BZ
Anterivo,"021003","395","21","0",Bolzano,BZ
Avelengo,"021005","780","21","0",Bolzano,BZ
Badia,"021006","3471","21","0",Bolzano,BZ
Barbiano,"021007","1754","21","0",Bolzano,BZ
Castellaro,"008014","1228","8","0",Imperia,IM
Castel Vittorio,"008015","274","8","0",Imperia,IM
Ceriana,"008016","1164","8","0",Imperia,IM
Cervo,"008017","1138","8","0",Imperia,IM
Cesio,"008018","267","8","0",Imperia,IM
Chiusanico,"008019","575","8","0",Imperia,IM
Chiusavecchia,"008020","512","8","0",Imperia,IM
Cipressa,"008021","1226","8","0",Imperia,IM
Civezza,"008022","602","8","0",Imperia,IM
Cosio d'Arroscia,"008023","187","8","0",Imperia,IM
Costarainera,"008024","780","8","0",Imperia,IM
Diano Arentino,"008025","684","8","0",Imperia,IM
Diano Castello,"008026","2275","8","0",Imperia,IM
Polaveno,"017144","2475","17","0",Brescia,BS
Polpenazze del Garda,"017145","2710","17","0",Brescia,BS
Pompiano,"017146","3769","17","0",Brescia,BS
Ponte di Legno,"017148","1752","17","0",Brescia,BS
Pozzolengo,"017151","3570","17","0",Brescia,BS
Pralboino,"017152","2892","17","0",Brescia,BS
Preseglie,"017153","1533","17","0",Brescia,BS
Sommo,"018151","1164","18","0",Pavia,PV
Spessa,"018152","526","18","0",Pavia,PV
Suardi,"018154","616","18","0",Pavia,PV
Torrazza Coste,"018155","1608","18","0",Pavia,PV
Torre Beretti e Castellaro,"018156","554","18","0",Pavia,PV
Torre d'Arese,"018157","939","18","0",Pavia,PV
Torre de' Negri,"018158","316","18","0",Pavia,PV
Torre d'Isola,"018159","2410","18","0",Pavia,PV
Torrevecchia Pia,"018160","3538","18","0",Pavia,PV
Torricella Verzate,"018161","823","18","0",Pavia,PV
Travacò Siccomario,"018162","4463","18","0",Pavia,PV
